3979.0;762.0;4.0;4.0;0.0;0.0;0.0;4.0;4.0
3878.0;4158.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0
3853.0;1092.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0
3851.0;6262.0;4.0;4.0;0.0;0.0;0.0;4.0;4.0
3816.0;311.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0
3808.0;3160.0;1.0;1.0;0.0;0.0;0.0;2.0;1.0
3805.0;8277875.0;16.0;16.0;0.0;0.0;0.0;32.0;8.0
3803.0;1896.0;1.0;1.0;0.0;2.0;0.0;1.0;1.0
3803.0;103471.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0
3798.0;987.0;4.0;4.0;0.0;0.0;0.0;4.0;0.0
3780.0;370.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0
3779.0;747.0;4.0;4.0;0.0;0.0;0.0;4.0;0.0
3776.0;668657.0;4.0;0.0;0.0;0.0;0.0;0.0;4.0
3765.0;156.0;16.0;8.0;0.0;32.0;0.0;32.0;0.0
3760.0;14223.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0
3760.0;2742698.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
3757.0;1724.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0
3755.0;1043.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0
3755.0;552.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0
3747.0;10301.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0
3745.0;205.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0
3745.0;1264.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0
3743.0;299.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0
3741.0;2141.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0
3739.0;29360.0;1.0;1.0;0.0;0.0;0.0;2.0;1.0
3739.0;6378.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0
3738.0;14181.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0
3737.0;3656.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0
3737.0;14663379.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0
3735.0;779.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0
3735.0;181.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0
3734.0;17822298.0;4.0;2.0;0.0;0.0;2.0;2.0;4.0
3733.0;21703.0;1.0;1.0;0.0;1.0;0.0;2.0;1.0
3732.0;86.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0
3732.0;28.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0
3732.0;1101.0;4.0;4.0;0.0;0.0;0.0;8.0;4.0
3731.0;411.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0
3728.0;867.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
3727.0;1157.0;4.0;0.0;0.0;0.0;0.0;0.0;4.0
3727.0;10156233.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
3727.0;649.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0
3726.0;2249474.0;4.0;0.0;0.0;0.0;4.0;0.0;4.0
3725.0;123.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0
3725.0;3290513.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0
3724.0;531868.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0
3722.0;526788.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
3722.0;309.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
3721.0;2463.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0
3720.0;2329422.0;4.0;0.0;0.0;0.0;2.0;2.0;4.0
3719.0;880.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0
3713.0;355.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
3713.0;4322.0;4.0;0.0;0.0;0.0;0.0;0.0;4.0
3712.0;1954.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0
3711.0;13.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
3705.0;382.0;1.0;1.0;0.0;0.0;0.0;2.0;1.0
3702.0;480.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
3700.0;1572.0;4.0;4.0;0.0;0.0;0.0;4.0;2.0
3698.0;3421.0;1.0;1.0;0.0;0.0;0.0;2.0;1.0
3696.0;11595.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
3696.0;975.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0
3695.0;875.0;4.0;2.0;0.0;0.0;0.0;2.0;4.0
3695.0;10789.0;4.0;4.0;0.0;0.0;0.0;4.0;0.0
3694.0;4709.0;4.0;0.0;0.0;0.0;0.0;0.0;4.0
3693.0;33566.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0
3692.0;117122.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0
3690.0;2122504.0;1.0;0.0;0.0;2.0;0.0;0.0;1.0
3685.0;1617.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0
3684.0;577.0;4.0;4.0;0.0;0.0;0.0;4.0;2.0
3684.0;81.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0
3684.0;6463.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
3682.0;8425.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
3681.0;742.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
3679.0;8623.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0
3678.0;3210.0;4.0;0.0;0.0;0.0;0.0;0.0;4.0
3676.0;10400.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0
3675.0;34546.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0
3675.0;180139.0;4.0;0.0;0.0;4.0;0.0;0.0;4.0
3668.0;41.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0
3667.0;3506.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0
3667.0;175.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0
3664.0;225.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0
3661.0;233.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0
3661.0;669.0;4.0;4.0;0.0;0.0;0.0;4.0;0.0
3660.0;49332.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0
3650.0;67340.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
3647.0;53824.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0
3642.0;9478.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0
3641.0;52.0;4.0;4.0;0.0;0.0;0.0;4.0;4.0
3639.0;43.0;1.0;0.0;0.0;2.0;0.0;0.0;0.0
3638.0;3165.0;4.0;4.0;0.0;4.0;4.0;4.0;4.0
3634.0;103.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0
3633.0;1272.0;25.0;25.0;0.0;0.0;0.0;25.0;15.0
3631.0;622.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0
3631.0;445.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0
3630.0;57434.0;4.0;0.0;0.0;0.0;4.0;0.0;4.0
3626.0;178164.0;1.0;1.0;0.0;4.0;0.0;2.0;1.0
3626.0;1486.0;4.0;4.0;0.0;0.0;0.0;4.0;4.0
3623.0;17326.0;9.0;9.0;0.0;0.0;3.0;9.0;6.0
3621.0;5709.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0
3620.0;26.0;4.0;0.0;0.0;0.0;0.0;0.0;4.0
3615.0;11216.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0
3613.0;4050666.0;9.0;6.0;0.0;0.0;0.0;12.0;6.0
3608.0;2541996.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0
3608.0;952.0;1.0;1.0;0.0;2.0;0.0;1.0;1.0
3607.0;1441.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0
3602.0;971116.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0
3599.0;40428.0;4.0;4.0;0.0;0.0;0.0;4.0;0.0
3599.0;891.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0
3598.0;997.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0
3595.0;431.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0
3593.0;76.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
3592.0;4782.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
3591.0;2609184.0;4.0;0.0;0.0;0.0;4.0;0.0;4.0
3580.0;327378.0;4.0;0.0;0.0;0.0;4.0;0.0;4.0
3579.0;2034.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
3572.0;8123.0;4.0;4.0;0.0;0.0;0.0;4.0;4.0
3571.0;4437.0;1.0;1.0;0.0;0.0;0.0;2.0;1.0
3569.0;118.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
3565.0;91.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0
3563.0;1218414.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0
3562.0;999.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0
3560.0;1013.0;4.0;4.0;0.0;8.0;0.0;4.0;0.0
3560.0;375011.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
3559.0;9215367.0;4.0;0.0;0.0;4.0;2.0;2.0;4.0
3558.0;851169.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
3557.0;26.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
3557.0;239381.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0
3557.0;4653.0;4.0;2.0;0.0;0.0;0.0;6.0;4.0
3551.0;11260.0;4.0;0.0;0.0;0.0;2.0;0.0;4.0
3551.0;65041.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
3538.0;1621428.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0
3536.0;622.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0
3536.0;187.0;4.0;4.0;0.0;0.0;0.0;4.0;4.0
3534.0;806.0;1.0;0.0;0.0;0.0;0.0;2.0;1.0
3533.0;1023.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0
3532.0;211.0;1.0;1.0;0.0;0.0;0.0;2.0;0.0
3531.0;229397.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0
3530.0;318.0;4.0;4.0;0.0;0.0;0.0;4.0;4.0
3528.0;292.0;4.0;0.0;0.0;0.0;2.0;0.0;4.0
3521.0;606.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
3520.0;2587.0;4.0;0.0;0.0;2.0;0.0;0.0;4.0
3517.0;849714.0;4.0;0.0;0.0;0.0;0.0;0.0;4.0
3515.0;4850068.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0
3511.0;349.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0
3510.0;2325.0;4.0;4.0;0.0;0.0;0.0;4.0;4.0
3501.0;960.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0
3500.0;895.0;4.0;4.0;0.0;0.0;0.0;4.0;4.0
3497.0;554.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0
3492.0;2445.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
3491.0;746.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0
3489.0;846.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
3489.0;1194.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0
3480.0;1077.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
3480.0;4281.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
3479.0;11264.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0
3479.0;1396.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0
3477.0;3236.0;1.0;1.0;0.0;0.0;0.0;2.0;1.0
